zid,pid,tid,vote,weight_x_32767,created
30,3048,4,0,0,1729902504189
30,3047,0,-1,0,1729902504228
30,3048,3,-1,0,1729902507299
30,3047,3,0,0,1729902509692
30,3048,0,0,0,1729902511098
30,3046,0,1,0,1729902511778
30,3048,5,0,0,1729902514673
30,3048,6,-1,0,1729902516297
30,3048,2,-1,0,1729902517773
30,3047,1,-1,0,1729902520825
30,3047,6,-1,0,1729902523690
30,3049,3,1,0,1729902580404
30,3049,4,-1,0,1729902586895
30,3049,5,0,0,1729902588980
30,3049,1,0,0,1729902593753
30,3049,0,-1,0,1729902595074
30,3049,2,-1,0,1729902596202
30,3049,6,-1,0,1729902599173
26,947,1,0,0,1729902617947
30,3050,3,-1,0,1729902670890
30,3050,2,0,0,1729902677579
30,3050,1,-1,0,1729902682000
30,3050,4,-1,0,1729902691179
34,1198,2,1,0,1729902691994
30,3050,5,-1,0,1729902696873
30,3050,6,0,0,1729902702890
30,3050,0,0,0,1729902708092
30,3051,6,-1,0,1729902722476
30,3051,1,-1,0,1729902731163
30,3051,4,-1,0,1729902733675
30,3051,0,-1,0,1729902737176
30,3051,2,-1,0,1729902738473
30,3051,3,-1,0,1729902740793
29,1411,7,-1,0,1729902742389
30,3051,5,-1,0,1729902744886
34,1199,8,-1,0,1729902754879
29,1463,6,0,0,1729920312126
28,1033,7,1,0,1729921937284
34,1239,4,0,0,1729923250729
34,1239,2,-1,0,1729923260583
26,997,5,-1,0,1729924543173
28,1044,4,-1,0,1729926119878
34,1251,7,-1,0,1729928973294
29,1491,5,1,0,1729930575574
30,3269,4,-1,0,1729930581078
29,1496,4,-1,0,1729931691376
38,56,15,-1,0,1729931711580
29,1504,8,-1,0,1729933232083
31,869,7,-1,0,1729934329291
31,869,6,-1,0,1729934334886
30,3318,6,-1,0,1729936587923
30,3317,3,0,0,1729936589576
28,1067,12,-1,0,1729938303078
29,1527,7,-1,0,1729938303176
34,1275,4,-1,0,1729939998074
30,3358,2,-1,0,1729941668735
34,1285,4,-1,0,1729943146888
26,1026,5,-1,0,1729943191376
34,1285,6,0,0,1729943196374
29,1548,7,-1,0,1729944356952
34,1293,9,1,0,1729945507073
29,1568,1,1,0,1729946801675
31,883,5,-1,0,1729947939244
30,3467,1,-1,0,1729949476574
28,1103,6,-1,0,1729950897177
28,1103,9,-1,0,1729950923173
30,3501,0,-1,0,1729952150774
30,3501,6,-1,0,1729952152773
30,3502,2,0,0,1729952161376
30,3502,0,-1,0,1729952163983
34,1315,10,-1,0,1729952177576
28,1110,17,-1,0,1729952206939
28,1116,9,1,0,1729953271896
29,1602,1,-1,0,1729953279389
28,1120,13,-1,0,1729954620278
30,3558,3,-1,0,1729956030186
31,906,7,1,0,1729957675473
30,3576,2,-1,0,1729959052874
28,1138,8,-1,0,1729959071483
28,1143,7,0,0,1729960263686
34,1342,7,-1,0,1729960281073
34,1343,5,-1,0,1729960290790
28,1145,12,-1,0,1729961947785
30,3601,3,-1,0,1729964362674
28,1150,17,-1,0,1729966196461
30,3620,5,1,0,1729968320085
28,1156,17,-1,0,1729976135275
34,1362,3,0,0,1729976150366
28,1159,10,-1,0,1729978139348
28,1159,2,0,0,1729978151541
30,3662,1,1,0,1729979740795
29,1666,4,-1,0,1729981024978
30,3691,6,-1,0,1729982485468
30,3691,2,0,0,1729982498708
26,1091,3,0,0,1729984165030
30,3722,6,-1,0,1729984168190
30,3722,0,0,0,1729984174871
29,1699,1,-1,0,1729985514018
26,1101,5,-1,0,1729987068270
28,1190,0,-1,0,1729987079398
28,1196,6,-1,0,1729988247092
26,1116,3,-1,0,1729989542425
31,954,4,-1,0,1729989548978
31,954,1,0,0,1729989562999
30,3843,4,-1,0,1729990754073
34,1421,4,-1,0,1729990762695
31,949,3,-1,0,1729991912758
34,1428,10,0,0,1729993371975
30,3918,5,0,0,1729994849272
28,1223,2,1,0,1729996109181
31,969,2,-1,0,1729997647497
38,92,5,-1,0,1729999035409
38,92,19,-1,0,1729999043633
38,92,11,-1,0,1729999057373
38,97,6,-1,0,1730000155628
29,1782,8,1,0,1730001445687
29,1782,0,-1,0,1730001466110
26,1145,1,-1,0,1730002719830
26,1150,0,-1,0,1730004010173
30,4047,4,1,0,1730005708274
38,118,3,-1,0,1730007068601
38,118,11,-1,0,1730007082556
38,118,18,-1,0,1730007093278
38,118,8,-1,0,1730007097773
28,1259,5,-1,0,1730008455449
38,126,19,-1,0,1730010036287
29,1816,5,-1,0,1730010046184
38,126,14,-1,0,1730010052827
28,1262,14,0,0,1730010084878
28,1264,12,-1,0,1730011867078
29,1822,7,-1,0,1730013552681
26,1166,5,-1,0,1730015143950
38,135,9,-1,0,1730016559288
38,135,4,-1,0,1730016571780
34,1476,2,0,0,1730018191774
29,1839,1,1,0,1730020533877
28,1277,7,-1,0,1730022318574
28,1277,13,-1,0,1730022341562
28,1277,1,0,0,1730022345886
38,150,11,-1,0,1730023836576
38,150,12,-1,0,1730023843373
28,1281,7,0,0,1730028427579
29,1849,6,0,0,1730030479794
29,1853,4,-1,0,1730033080472
30,4193,6,-1,0,1730033082391
28,1288,7,1,0,1730037773383
30,4207,4,-1,0,1730037782525
30,4207,6,-1,0,1730037784976
26,1181,7,-1,0,1730040154274
38,167,18,-1,0,1730042340278
34,1497,0,-1,0,1730044517363
34,1503,0,1,0,1730045766376
31,1021,1,-1,0,1730047650994
31,1021,3,-1,0,1730047656591
29,1877,2,-1,0,1730051959167
28,1305,10,1,0,1730074517777
30,4254,1,-1,0,1730081941980
29,1884,10,1,0,1730083379677
34,1512,6,0,0,1730085699131
30,4264,3,1,0,1730086816595
38,206,17,-1,0,1730091008093
38,206,15,-1,0,1730091020377
38,206,13,-1,0,1730091029975
38,206,5,-1,0,1730091050178
30,4276,2,1,0,1730101259075
30,4280,4,-1,0,1730104751478
30,4283,4,0,0,1730110824875
29,1900,9,0,0,1730113239873
38,214,11,-1,0,1730116000914
38,214,18,-1,0,1730116011973
30,4295,4,1,0,1730120561609
34,1527,7,-1,0,1730124082093
29,1906,9,-1,0,1730125270275
30,4306,6,-1,0,1730144646889
30,4306,5,0,0,1730144658866
30,4308,4,-1,0,1730157827072
38,229,16,1,0,1730161429848
30,4312,4,-1,0,1730165580674
38,235,18,-1,0,1730166372372
38,238,19,1,0,1730168710618
28,1325,12,-1,0,1730169327089
38,243,8,-1,0,1730170137363
38,245,6,-1,0,1730170538872
38,245,13,-1,0,1730170564405
38,247,2,1,0,1730170730373
38,248,10,1,0,1730170778082
38,248,2,1,0,1730170793029
38,249,18,-1,0,1730171020873
38,251,18,-1,0,1730171437888
34,1199,2,0,0,1729902747829
34,1199,4,-1,0,1729902778895
34,1199,11,1,0,1729902784877
34,1199,10,-1,0,1729902802247
34,1199,1,-1,0,1729902806780
34,1199,0,1,0,1729902813379
34,1199,5,-1,0,1729902827009
34,1199,6,-1,0,1729902830583
34,1199,3,0,0,1729902837474
34,1199,7,-1,0,1729902843493
34,1199,9,0,0,1729902850941
30,3052,4,-1,0,1729902863199
30,3052,6,-1,0,1729902882653
29,1412,8,-1,0,1729902890393
30,3052,3,1,0,1729902894101
30,3053,1,-1,0,1729902895780
30,3053,3,-1,0,1729902901886
29,1412,3,-1,0,1729902905489
30,3052,0,0,0,1729902907995
29,1412,5,-1,0,1729902911209
30,3053,4,1,0,1729902911973
29,1412,9,1,0,1729902917174
30,3053,0,-1,0,1729902918240
30,3052,2,0,0,1729902918479
30,3053,2,-1,0,1729902921073
30,3053,6,-1,0,1729902925620
29,1412,10,1,0,1729902926294
30,3052,1,1,0,1729902928875
29,1412,7,1,0,1729902936476
29,1412,1,1,0,1729902942397
30,3052,5,-1,0,1729902942898
30,3053,5,0,0,1729902948473
29,1412,4,-1,0,1729902952191
29,1412,0,-1,0,1729902956228
29,1412,2,-1,0,1729902962377
29,1413,10,0,0,1729902983476
29,1412,6,1,0,1729902991476
29,1414,1,-1,0,1729903044995
30,3054,3,1,0,1729903061301
30,3054,5,-1,0,1729903112280
30,3054,2,1,0,1729903135688
30,3054,0,1,0,1729903137376
30,3054,4,1,0,1729903143076
30,3054,1,1,0,1729903147173
30,3054,6,-1,0,1729903149173
30,3055,3,1,0,1729903344892
30,3056,4,-1,0,1729903349975
30,3055,4,-1,0,1729903354989
30,3055,1,-1,0,1729903364092
30,3055,0,0,0,1729903381774
30,3055,5,-1,0,1729903389370
30,3057,0,1,0,1729903402489
30,3055,2,1,0,1729903410974
30,3055,6,-1,0,1729903431771
30,3057,1,-1,0,1729903437672
30,3057,3,-1,0,1729903448697
30,3057,6,-1,0,1729903450673
30,3057,5,-1,0,1729903453373
30,3057,4,-1,0,1729903455496
30,3057,2,1,0,1729903459574
30,3058,5,0,0,1729903520504
30,3058,3,-1,0,1729903526972
30,3058,2,-1,0,1729903531292
30,3058,1,-1,0,1729903540884
30,3058,0,0,0,1729903545878
30,3058,4,0,0,1729903550680
30,3058,6,0,0,1729903558073
30,3059,2,0,0,1729903734686
30,3059,0,1,0,1729903739994
30,3059,6,-1,0,1729903746404
30,3059,5,0,0,1729903759179
30,3059,3,-1,0,1729903762755
30,3059,1,-1,0,1729903770574
30,3059,4,-1,0,1729903775076
26,948,2,-1,0,1729903870399
26,948,3,-1,0,1729903872494
26,948,4,-1,0,1729903874252
26,948,0,0,0,1729903877375
26,948,6,-1,0,1729903882081
26,948,1,0,0,1729903884575
26,948,5,-1,0,1729903887732
26,948,7,-1,0,1729903892473
29,1415,5,-1,0,1729903895577
29,1415,7,1,0,1729903904974
29,1415,1,0,0,1729903910488
29,1415,0,1,0,1729903920873
29,1415,9,-1,0,1729903924871
34,1198,11,1,0,1729903930091
29,1415,4,-1,0,1729903932978
29,1415,6,1,0,1729903948783
29,1416,6,0,0,1729903951484
29,1415,8,-1,0,1729903954285
29,1415,3,-1,0,1729903963783
29,1417,9,1,0,1729903966179
29,1416,2,0,0,1729903969082
29,1415,10,1,0,1729903969783
29,1417,8,-1,0,1729903974913
29,1416,0,0,0,1729903975870
29,1415,2,1,0,1729903975951
29,1416,9,-1,0,1729903980374
29,1417,2,-1,0,1729903982976
29,1417,7,-1,0,1729903986406
29,1416,1,1,0,1729903986425
29,1416,4,-1,0,1729904002077
29,1417,3,-1,0,1729904009877
29,1416,3,-1,0,1729904015676
29,1417,10,1,0,1729904016174
29,1416,5,-1,0,1729904020882
29,1417,0,-1,0,1729904023319
29,1416,8,-1,0,1729904031474
29,1416,10,0,0,1729904042273
29,1417,6,1,0,1729904049228
29,1416,7,1,0,1729904049919
30,3060,3,1,0,1729904050943
30,3060,2,0,0,1729904056982
30,3060,6,-1,0,1729904060231
29,1417,4,-1,0,1729904061683
29,1417,1,-1,0,1729904067905
30,3060,4,0,0,1729904068273
30,3060,1,-1,0,1729904070374
29,1417,5,-1,0,1729904078273
30,3060,5,0,0,1729904081498
30,3060,0,-1,0,1729904084075
28,999,17,-1,0,1729904089190
26,949,2,-1,0,1729904090673
26,949,7,-1,0,1729904092522
26,949,1,-1,0,1729904094225
26,949,4,-1,0,1729904095630
26,949,5,-1,0,1729904097421
26,949,0,0,0,1729904101276
28,999,5,0,0,1729904101372
28,999,2,-1,0,1729904102884
30,3061,6,-1,0,1729904103775
26,949,3,-1,0,1729904104576
26,949,6,-1,0,1729904107074
28,999,0,-1,0,1729904108495
28,999,10,1,0,1729904129299
29,1418,10,0,0,1729904141689
28,999,8,0,0,1729904143474
28,999,13,0,0,1729904147174
26,950,2,0,0,1729904148596
29,1418,1,1,0,1729904150374
28,999,14,0,0,1729904153082
29,1418,5,-1,0,1729904157752
29,1418,0,-1,0,1729904163289
28,999,3,0,0,1729904165474
29,1418,4,-1,0,1729904169297
29,1418,9,-1,0,1729904173743
28,999,16,-1,0,1729904174814
29,1418,8,-1,0,1729904178580
28,999,7,0,0,1729904180795
28,999,15,0,0,1729904187346
29,1418,3,-1,0,1729904188673
26,951,5,-1,0,1729904191992
26,951,2,0,0,1729904194377
26,951,0,-1,0,1729904196178
26,951,3,0,0,1729904201708
26,951,6,-1,0,1729904216994
26,951,1,-1,0,1729904219574
28,999,6,-1,0,1729904220172
26,951,7,-1,0,1729904225872
26,951,4,-1,0,1729904227273
28,999,9,0,0,1729904237750
30,3062,6,-1,0,1729904242383
28,999,4,-1,0,1729904242885
34,1200,2,-1,0,1729904246936
28,999,11,0,0,1729904250085
28,999,12,-1,0,1729904256992
30,3062,5,0,0,1729904257377
28,999,1,0,0,1729904260836
30,3062,3,0,0,1729904264683
28,1000,1,0,0,1729904267481
30,3062,1,-1,0,1729904269577
30,3062,2,0,0,1729904272172
34,1200,5,-1,0,1729904277073
30,3062,0,0,0,1729904278773
34,1200,9,1,0,1729904287318
30,3062,4,0,0,1729904289390
34,1200,3,-1,0,1729904295941
34,1200,1,-1,0,1729904304158
30,3063,2,1,0,1729904309891
34,1200,10,-1,0,1729904311874
34,1200,8,-1,0,1729904317673
30,3063,4,-1,0,1729904319855
29,1411,4,-1,0,1729904321440
28,1000,17,1,0,1729904321964
28,1000,8,-1,0,1729904324251
30,3063,3,1,0,1729904330688
30,3063,5,-1,0,1729904338393
30,3063,0,1,0,1729904342674
28,1000,3,-1,0,1729904351075
26,952,1,-1,0,1729904353191
30,3063,1,1,0,1729904354337
30,3063,6,-1,0,1729904358253
26,952,6,-1,0,1729904372073
26,952,0,0,0,1729904378280
30,3064,2,1,0,1729904380690
28,1000,6,-1,0,1729904382672
26,952,3,-1,0,1729904384073
30,3064,1,-1,0,1729904387282
30,3064,0,1,0,1729904389594
26,952,5,0,0,1729904393608
30,3064,4,-1,0,1729904395888
26,952,2,-1,0,1729904395965
30,3065,0,0,0,1729904396382
30,3065,5,1,0,1729904396877
30,3065,3,0,0,1729904397683
30,3065,2,-1,0,1729904398679
30,3064,6,0,0,1729904401889
30,3064,3,-1,0,1729904408293
30,3064,5,-1,0,1729904413466
26,952,7,-1,0,1729904414174
26,952,4,-1,0,1729904418676
30,3065,6,-1,0,1729904425877
29,1411,2,0,0,1729904442474
28,1000,5,0,0,1729904447205
30,3065,5,-1,0,1729904452800
30,3065,2,1,0,1729904458481
30,3065,4,-1,0,1729904460994
30,3065,3,-1,0,1729904468683
30,3065,1,-1,0,1729904475572
29,1411,0,-1,0,1729904477274
29,1411,6,-1,0,1729904483906
28,1000,10,0,0,1729904484029
30,3065,0,1,0,1729904484910
29,1411,8,-1,0,1729904490199
28,1000,2,-1,0,1729904492477
29,1411,3,0,0,1729904510091
30,3066,2,-1,0,1729904523695
26,953,4,-1,0,1729904533083
30,3067,6,0,0,1729904542189
26,953,5,-1,0,1729904544139
30,3067,3,-1,0,1729904544677
28,1000,4,-1,0,1729904545293
30,3067,2,1,0,1729904550297
26,953,6,-1,0,1729904551174
26,953,0,-1,0,1729904561193
26,953,1,-1,0,1729904563187
30,3067,5,0,0,1729904563540
26,953,3,1,0,1729904566773
26,953,2,1,0,1729904569082
28,1000,13,0,0,1729904573834
26,953,7,-1,0,1729904576024
30,3067,0,0,0,1729904578678
30,3067,4,-1,0,1729904581473
30,3066,1,-1,0,1729904581884
30,3067,1,0,0,1729904587173
28,1000,7,0,0,1729904590593
30,3066,3,-1,0,1729904590856
30,3066,4,-1,0,1729904599184
30,3068,3,0,0,1729904600180
34,1201,8,1,0,1729904602625
30,3068,5,0,0,1729904608486
30,3066,0,1,0,1729904609678
30,3068,6,-1,0,1729904613880
30,3066,6,0,0,1729904618952
30,3066,5,-1,0,1729904626863
34,1201,6,-1,0,1729904630778
28,1000,9,-1,0,1729904636285
34,1201,7,-1,0,1729904638432
34,1201,2,-1,0,1729904644884
34,1201,9,-1,0,1729904653480
34,1202,9,1,0,1729904658986
34,1201,3,-1,0,1729904660095
29,1411,9,-1,0,1729904671186
34,1201,10,-1,0,1729904676674
34,1201,0,-1,0,1729904678573
34,1202,4,-1,0,1729904679198
34,1202,10,0,0,1729904687386
34,1202,5,0,0,1729904694403
34,1201,11,1,0,1729904694890
34,1202,3,0,0,1729904701595
34,1201,4,-1,0,1729904703082
34,1202,7,1,0,1729904708310
29,1411,1,1,0,1729904711202
34,1201,5,-1,0,1729904716381
34,1202,8,0,0,1729904718360
34,1201,1,-1,0,1729904720089
34,1202,0,-1,0,1729904721425
29,1411,10,-1,0,1729904725898
34,1202,2,0,0,1729904731484
29,1411,5,-1,0,1729904731973
29,1411,7,-1,0,1729904735690
29,1419,10,1,0,1729904742589
34,1202,6,0,0,1729904750289
29,1419,9,-1,0,1729904750693
34,1202,1,-1,0,1729904754958
34,1202,11,0,0,1729904760685
29,1419,8,-1,0,1729904761997
29,1419,6,-1,0,1729904783428
29,1419,3,-1,0,1729904795878
29,1419,0,-1,0,1729904798974
30,3069,1,-1,0,1729904805186
29,1419,4,-1,0,1729904807573
29,1419,2,-1,0,1729904813204
30,3069,6,-1,0,1729904817073
29,1419,1,-1,0,1729904829084
30,3070,3,-1,0,1729904829894
30,3069,4,-1,0,1729904833279
29,1419,7,1,0,1729904835276
30,3069,2,-1,0,1729904837084
29,1419,5,-1,0,1729904837957
30,3071,2,-1,0,1729904851480
28,1001,7,1,0,1729904852901
30,3069,0,0,0,1729904853771
30,3070,6,-1,0,1729904855175
30,3070,2,-1,0,1729904862123
30,3069,5,-1,0,1729904863315
28,1001,12,-1,0,1729904865994
30,3069,3,1,0,1729904868877
30,3070,5,-1,0,1729904873797
28,1001,0,-1,0,1729904874376
30,3070,1,0,0,1729904879974
28,1001,8,1,0,1729904885807
30,3070,0,0,0,1729904887680
28,1001,4,-1,0,1729904891732
30,3070,4,0,0,1729904894410
28,1001,1,-1,0,1729904896073
28,1001,15,1,0,1729904903593
28,1001,5,-1,0,1729904914173
28,1001,11,1,0,1729904924598
28,1001,14,-1,0,1729904936268
28,1001,16,-1,0,1729904942485
28,1001,9,-1,0,1729904949172
28,1001,3,-1,0,1729904951875
28,1001,2,1,0,1729904955177
28,1001,17,-1,0,1729904966573
30,3072,4,-1,0,1729904973786
28,1001,6,-1,0,1729904978374
28,1001,10,-1,0,1729905001573
28,1001,13,1,0,1729905012448
30,3073,6,-1,0,1729905068209
30,3074,6,-1,0,1729905087805
30,3074,0,0,0,1729905103190
30,3074,2,-1,0,1729905123595
30,3074,4,-1,0,1729905129103
30,3074,3,-1,0,1729905136076
30,3074,5,-1,0,1729905164690
30,3074,1,-1,0,1729905172408
30,3075,3,0,0,1729905178495
30,3075,1,0,0,1729905194440
30,3075,0,-1,0,1729905204192
30,3075,6,-1,0,1729905217540
30,3075,2,-1,0,1729905226276
30,3075,5,0,0,1729905236674
30,3075,4,-1,0,1729905242977
29,1420,2,0,0,1729905265180
26,954,2,-1,0,1729905266695
26,954,7,-1,0,1729905271084
26,954,5,-1,0,1729905279097
29,1420,7,-1,0,1729905279382
29,1420,0,1,0,1729905283754
26,954,4,-1,0,1729905291093
29,1420,4,-1,0,1729905294180
26,954,6,-1,0,1729905296474
26,954,0,-1,0,1729905299778
29,1420,8,-1,0,1729905300285
26,954,1,-1,0,1729905304580
26,954,3,0,0,1729905311580
29,1420,6,0,0,1729905331187
29,1420,9,1,0,1729905338476
34,1203,6,-1,0,1729905352789
29,1420,3,1,0,1729905354041
34,1203,1,-1,0,1729905357950
29,1420,10,1,0,1729905360473
34,1203,0,-1,0,1729905361975
29,1420,5,-1,0,1729905368266
34,1203,9,-1,0,1729905373195
29,1420,1,0,0,1729905382275
34,1203,7,-1,0,1729905382976
34,1203,11,0,0,1729905391774
34,1203,8,0,0,1729905396183
34,1203,4,-1,0,1729905405523
34,1203,10,0,0,1729905416974
34,1203,3,-1,0,1729905424371
34,1203,5,-1,0,1729905435580
34,1203,2,-1,0,1729905447205
29,1421,4,0,0,1729905490301
29,1421,8,-1,0,1729905497857
29,1421,1,0,0,1729905506281
29,1421,2,0,0,1729905516174
29,1421,6,0,0,1729905523488
29,1421,5,-1,0,1729905529584
29,1421,10,1,0,1729905538877
29,1421,0,-1,0,1729905547481
29,1421,3,1,0,1729905560479
29,1421,7,-1,0,1729905565815
29,1421,9,-1,0,1729905573174
29,1422,1,1,0,1729905634985
30,3076,0,0,0,1729905643008
29,1422,8,-1,0,1729905644627
30,3076,5,1,0,1729905649897
29,1422,4,0,0,1729905652896
30,3076,2,-1,0,1729905653468
30,3076,1,-1,0,1729905656480
30,3076,4,-1,0,1729905661553
29,1422,3,-1,0,1729905662973
30,3076,6,-1,0,1729905666342
30,3076,3,1,0,1729905671792
29,1422,10,0,0,1729905679473
31,829,1,0,0,1729905687434
31,829,0,0,0,1729905688094
31,829,5,0,0,1729905690474
31,829,1,0,0,1729905700080
29,1422,6,-1,0,1729905700790
31,829,6,-1,0,1729905709181
31,829,0,0,0,1729905720477
29,1422,5,-1,0,1729905725493
31,829,2,0,0,1729905732188
29,1422,7,-1,0,1729905736682
29,1422,9,-1,0,1729905743675
29,1422,2,-1,0,1729905756473
29,1422,0,-1,0,1729905759840
31,829,3,0,0,1729905773175
31,829,5,-1,0,1729905780374
31,829,7,0,0,1729905801966
31,829,4,-1,0,1729905822323
30,3077,3,-1,0,1729905830893
30,3078,3,1,0,1729905845772
30,3078,6,0,0,1729905857849
30,3077,0,0,0,1729905861808
30,3078,0,0,0,1729905866672
30,3078,1,0,0,1729905880873
30,3078,4,0,0,1729905892095
30,3078,2,-1,0,1729905896757
30,3077,5,-1,0,1729905907092
30,3078,5,0,0,1729905908694
30,3077,4,-1,0,1729905909230
30,3077,1,-1,0,1729905914755
30,3077,2,-1,0,1729905920173
30,3077,6,-1,0,1729905922172
34,1204,6,-1,0,1729905969184
34,1204,8,1,0,1729906001582
30,3079,4,-1,0,1729906006890
30,3079,1,-1,0,1729906014420
30,3079,0,1,0,1729906016884
30,3079,2,-1,0,1729906018617
30,3079,5,-1,0,1729906023888
34,1204,10,-1,0,1729906025813
30,3079,6,-1,0,1729906027274
30,3079,3,1,0,1729906031817
26,955,4,-1,0,1729906065290
26,955,6,-1,0,1729906071352
26,955,5,-1,0,1729906074274
26,955,2,1,0,1729906077074
26,955,0,1,0,1729906079578
26,955,3,1,0,1729906081173
26,955,1,0,0,1729906085376
26,955,7,-1,0,1729906087307
31,830,0,-1,0,1729906108295
34,1205,9,1,0,1729906115876
34,1204,4,0,0,1729906124374
34,1205,4,-1,0,1729906126939
34,1205,8,-1,0,1729906130477
31,830,1,1,0,1729906130974
34,1205,7,1,0,1729906135429
34,1204,0,-1,0,1729906136778
31,830,2,0,0,1729906139949
31,830,5,-1,0,1729906145492
34,1205,10,1,0,1729906147598
34,1205,0,-1,0,1729906149393
26,956,6,-1,0,1729906151325
34,1205,2,-1,0,1729906153173
34,1204,2,-1,0,1729906155684
26,956,4,-1,0,1729906156588
26,956,2,-1,0,1729906158673
34,1205,6,1,0,1729906158688
31,830,6,1,0,1729906160674
26,956,3,-1,0,1729906160788
26,956,5,-1,0,1729906163297
34,1205,5,1,0,1729906165823
31,830,4,1,0,1729906171388
34,1204,9,0,0,1729906171645
29,1464,7,-1,0,1729920314828
30,3198,2,-1,0,1729921942492
34,1239,1,-1,0,1729923253571
26,997,2,-1,0,1729924545579
28,1044,3,0,0,1729926132893
34,1251,0,0,0,1729928982490
30,3270,5,1,0,1729930581300
30,3269,0,-1,0,1729930592977
29,1497,6,-1,0,1729931694184
29,1504,0,0,0,1729933239286
31,869,1,-1,0,1729934330574
30,3304,6,0,0,1729934342897
34,1269,4,-1,0,1729934364276
34,1269,9,0,0,1729934380024
30,3318,2,-1,0,1729936605972
29,1527,1,1,0,1729938310464
30,3340,5,-1,0,1729940039486
28,1074,11,0,0,1729940049125
30,3358,3,-1,0,1729941671411
26,1025,2,-1,0,1729943148032
26,1025,1,0,0,1729943161173
29,1549,1,1,0,1729944364906
29,1548,8,1,0,1729944374032
34,1293,10,1,0,1729945515673
26,1032,2,-1,0,1729945533681
30,3408,5,-1,0,1729945541746
30,3429,6,-1,0,1729946806175
28,1095,5,0,0,1729947943462
30,3467,6,-1,0,1729949479985
29,1586,8,-1,0,1729950897469
28,1110,16,-1,0,1729952152391
28,1109,13,-1,0,1729952156281
28,1109,0,-1,0,1729952159091
29,1596,2,0,0,1729952165238
34,1316,9,-1,0,1729952185809
28,1110,7,1,0,1729952194173
28,1110,2,-1,0,1729952196014
34,1315,5,-1,0,1729952207868
34,1316,7,-1,0,1729952209479
34,1315,0,0,0,1729952214813
28,1110,8,1,0,1729952231019
29,1602,7,1,0,1729953272781
28,1116,16,1,0,1729953284478
28,1116,13,-1,0,1729953304776
38,62,7,-1,0,1729954622296
38,62,18,-1,0,1729954639273
30,3558,0,1,0,1729956033374
29,1624,9,-1,0,1729957677628
28,1138,15,-1,0,1729959060273
28,1142,9,1,0,1729960265720
29,1638,6,0,0,1729961957832
29,1642,9,1,0,1729964363893
29,1642,4,-1,0,1729964373476
28,1150,1,-1,0,1729966199778
30,3620,2,-1,0,1729968323404
28,1156,8,-1,0,1729976142077
28,1156,13,-1,0,1729976149456
28,1159,7,1,0,1729978147608
30,3662,2,1,0,1729979743373
30,3672,2,0,0,1729981025398
28,1167,0,-1,0,1729982517492
30,3692,1,-1,0,1729982522202
26,1091,5,-1,0,1729984168473
30,3726,4,-1,0,1729984177673
30,3724,4,-1,0,1729984180219
30,3724,3,-1,0,1729984186971
30,3724,6,-1,0,1729984193954
34,1384,8,-1,0,1729984210351
29,1699,9,-1,0,1729985532394
26,1101,2,-1,0,1729987071377
28,1196,11,0,0,1729988254477
30,3799,2,-1,0,1729988270884
26,1116,2,-1,0,1729989544140
30,3845,2,0,0,1729990781891
29,1738,2,0,0,1729991939489
34,1428,6,-1,0,1729993387820
30,3923,1,0,0,1729994864888
29,1758,6,1,0,1729996166086
34,1437,3,-1,0,1729997655809
34,1437,6,-1,0,1729997661029
34,1437,0,-1,0,1729997666926
34,1439,4,0,0,1729999037675
30,3973,1,-1,0,1729999045271
38,92,6,-1,0,1729999053709
29,1770,1,1,0,1729999074795
38,97,9,-1,0,1730000160884
30,4000,5,-1,0,1730001447073
26,1145,4,-1,0,1730002730489
38,109,13,-1,0,1730002730688
26,1150,5,-1,0,1730004019382
30,4048,4,-1,0,1730005728943
38,118,19,-1,0,1730007075944
26,1153,3,-1,0,1730007110896
28,1259,8,-1,0,1730008458430
38,126,10,-1,0,1730010038073
30,4094,6,0,0,1730011870730
29,1822,3,-1,0,1730013577682
30,4115,1,0,0,1730015144177
38,135,16,-1,0,1730016566415
34,1476,4,0,0,1730018203388
38,143,7,-1,0,1730020572074
38,147,7,-1,0,1730022321574
30,4166,4,-1,0,1730023847574
28,1281,17,0,0,1730028432763
29,1849,3,-1,0,1730030498192
30,4193,4,-1,0,1730033090335
28,1288,1,-1,0,1730037775076
28,1288,12,0,0,1730037793712
26,1181,1,-1,0,1730040155472
26,1181,6,0,0,1730040159983
38,167,0,-1,0,1730042343649
30,4224,1,0,0,1730044524678
34,1498,5,-1,0,1730044540983
34,1497,6,0,0,1730044546073
34,1501,6,-1,0,1730045767273
34,1503,2,-1,0,1730045780214
31,1021,6,-1,0,1730047654775
29,1877,8,0,0,1730051994174
28,1305,17,0,0,1730074524883
30,4254,0,-1,0,1730081943189
38,201,9,-1,0,1730083405275
31,1028,6,-1,0,1730083411998
31,1028,1,-1,0,1730083430619
34,1511,2,-1,0,1730085704173
30,4265,4,-1,0,1730087122672
38,206,19,-1,0,1730091011874
30,4276,6,0,0,1730101266244
30,4280,0,0,0,1730104758625
30,4283,2,1,0,1730110826773
26,1203,7,-1,0,1730113242207
26,1203,5,-1,0,1730113259273
38,214,7,-1,0,1730116005773
30,4295,3,-1,0,1730120562592
34,1527,2,-1,0,1730124089074
29,1906,3,0,0,1730125290977
30,4306,4,0,0,1730144648767
30,4308,5,-1,0,1730157834654
38,229,17,1,0,1730161439880
30,4312,2,-1,0,1730165596795
38,235,12,-1,0,1730166383985
